Tlab Total   Absorb Inelastic   SCX      DCX     Elastic
0  72.7045  70.7816  0.778323  1.1217  0.0228918  0  
10  167.403  43.97  11.5591  9.56762  0.0914535  102.214  
20  229.197  52.0623  16.3835  13.586  0.133194  147.032  
30  278.023  59.0166  21.1946  14.4428  0.199825  183.061  
40  319.52  73.5407  38.7983  22.1823  0.378622  184.432  
50  355.017  83.4209  58.6176  30.8549  0.554735  181.529  
60  401.734  108.159  97.5005  42.5619  1.10249  152.415  
70  460.988  119.729  114.064  46.2067  1.32518  179.654  
80  532.098  130.606  127.743  48.4614  1.677  223.399  
90  609.695  153.868  158.133  52.8669  2.59675  241.75  
100  683.149  166.453  178.304  57.4165  2.98292  278.029  
110  741.595  179.02  197.332  60.9339  3.2933  301.784  
120  780.255  188.479  213.952  63.1216  3.67119  312.387  
130  800.805  200.903  226.6  65.9468  4.06134  303.618  
140  807.665  205.745  226.469  65.2479  3.91336  306.113  
150  805.168  209.185  227.503  64.6326  4.06444  299.715  
160  796.626  211.732  227.575  65.2683  4.48978  287.492  
170  784.33  210.714  226.659  65.6317  4.94217  275.759  
180  769.802  203.663  227.069  65.0853  5.2888  267.625  
190  754.04  192.813  229.581  64.9935  5.57285  260.373  
200  737.693  180.76  231.699  64.8029  5.78973  254.527  
210  721.186  153.462  229.208  64.5813  5.93507  267.748  
220  704.792  140.715  229.196  66.5973  6.68129  261.069  
230  688.684  130.309  231.206  66.9367  7.50946  252.261  
240  672.973  123.939  231.149  65.5019  7.71631  244.513  
250  657.724  121.831  228.32  64.5923  7.52599  235.371  
260  642.972  119.32  225.708  65.2795  7.50969  224.803  
270  628.734  113.876  223.251  66.1877  7.85021  217.066  
280  615.013  108.908  220.9  65.8687  8.22278  210.835  
290  601.803  105.986  220.428  65.215  8.2239  201.913  
300  589.092  102.49  219.666  66.0175  8.10389  192.792  
310  576.865  98.0073  215.172  67.645  8.36474  187.524  
320  565.103  94.5155  208.779  67.2865  8.74245  185.257  
330  553.789  92.193  202.663  65.2301  8.78989  183.413  
340  542.903  90.4167  195.975  64.3222  8.70558  180.804  
350  532.425  89.1742  189.734  64.6151  8.83197  176.906  
360  522.338  87.8644  184.565  65.1428  9.00907  172.277  
370  512.621  82.8899  171.082  65.171  8.96299  179.841  
380  503.258  82.4218  164.726  64.1222  8.99435  177.743  
390  494.232  82.4385  158.562  64.3094  9.08121  173.194  
400  485.525  80.9781  153.379  65.1004  9.19977  168.612  
410  477.123  78.9384  150.279  65.3391  9.35709  163.773  
420  469.011  77.1224  147.821  65.8676  9.64215  158.207  
430  461.175  75.5426  146.333  67.2257  9.99272  150.976  
440  453.602  75.3032  145.596  68.345  10.2937  142.396  
450  446.279  75.7662  143.463  68.7774  10.4306  135.425  
460  439.195  73.9057  140.586  69.5102  10.1995  131.281  
470  432.338  70.7712  138.615  70.2598  9.79217  127.807  
480  425.699  69.4963  136.675  69.9667  9.94688  123.032  
490  419.267  69.1623  134.479  69.54  10.6056  116.866  
500  413.032  68.5057  133.875  70.1148  11.0753  109.51  
510  406.987  67.6114  134.167  71.2582  11.3189  102.233  
520  401.123  66.1396  133.275  72.5567  11.4468  96.2176  
530  395.431  64.8133  131.551  74.2294  11.5146  90.3875  
540  389.906  64.2143  129.263  75.134  11.5592  85.4662  
550  384.538  63.3889  126.771  74.2968  11.5291  82.8047  
560  379.323  62.036  125.686  73.4522  11.6431  78.9577  
570  374.253  60.9811  125.702  73.6641  11.9086  71.9285  
580  369.323  60.3526  125.351  73.828  12.0587  65.1105  
590  364.526  59.418  124.243  73.2192  11.9177  61.4983  
600  359.859  57.8458  122.201  72.492  11.3658  60.6375  
610  355.315  56.0407  120.508  72.4562  10.768  58.7635  
620  350.889  54.1424  120.825  73.069  10.5018  53.9353  
630  346.578  52.3578  121.577  73.6995  10.7299  48.4174  
640  342.377  51.2852  120.851  73.1161  11.5825  43.9329  
650  338.281  50.4262  119.822  71.7022  12.0237  40.3392  
660  334.287  49.3838  119.598  71.4253  11.5948  35.862  
670  330.391  48.7143  119.434  72.0582  11.4841  30.3217  
680  326.59  48.2314  118.816  72.3278  11.4454  26.9864  
690  322.88  47.4383  118.304  72.178  10.7972  24.9351  
700  319.258  46.6783  118.411  71.7123  10.7625  20.5347  
710  315.72  46.3622  118.599  71.1491  11.6236  15.2164  
720  312.264  46.2452  118.769  70.8652  11.929  10.7496  
730  308.888  46.503  119.265  70.4647  11.5638  6.31009  
740  305.587  47.2576  119.375  70.0957  11.3225  1.92081  
750  302.361  47.7579  118.816  70.7443  11.3501  -2.95038  
