Tlab Total   Absorb Inelastic   SCX      DCX     Elastic
0  99.2747  98.1002  0.741295  0.427691  0.00555402  0  
10  172.158  62.0587  10.8456  3.61839  0.0219654  95.6133  
20  230.971  73.2813  15.0852  5.03676  0.0316539  137.536  
30  278.401  82.871  18.8696  5.20468  0.0428953  171.239  
40  319.52  102.782  33.2544  7.6957  0.0765941  175.405  
50  355.017  116.551  49.9864  10.5761  0.107596  178.078  
60  401.734  150.721  81.55  14.2404  0.187622  156.099  
70  460.988  166.346  93.5417  15.2626  0.207633  186.566  
80  532.098  181.008  103.088  15.8364  0.253042  232.941  
90  609.695  212.734  125.704  16.9867  0.377891  254.145  
100  683.149  229.725  141.432  18.3742  0.411586  293.353  
110  741.595  246.579  156.514  19.4519  0.434748  319.207  
120  780.255  259.21  169.571  20.0863  0.477073  331.406  
130  800.805  274.605  179.575  20.804  0.512331  325.78  
140  807.665  279.819  178.722  20.4949  0.485701  328.777  
150  805.168  282.735  178.074  20.2323  0.495751  323.398  
160  796.626  284.819  178.098  20.3463  0.539409  312.427  
170  784.33  282.715  178.354  20.4691  0.586432  302.162  
180  769.802  272.539  179.769  20.4046  0.626787  296.48  
190  754.04  257.499  183.184  20.5303  0.670604  292.161  
200  737.693  241.125  186.88  20.6946  0.70772  288.312  
210  721.186  201.55  190.143  21.2987  0.744582  306.974  
220  704.792  181.567  192.873  22.2807  0.856676  306.286  
230  688.684  165.083  197.64  22.7269  0.97932  301.512  
240  672.973  154.75  200.614  22.6377  1.02282  293.719  
250  657.724  150.342  200.515  22.572  1.0193  283.142  
260  642.972  145.95  199.759  22.8094  1.03064  272.99  
270  628.734  138.044  198.855  23.1242  1.08064  267.094  
280  615.013  130.562  198.51  23.7085  1.15546  260.799  
290  601.803  126.215  200.348  25.8093  1.23399  248.065  
300  589.092  122.093  202.036  29.9243  1.40386  233.363  
310  576.865  117.39  200.165  34.3433  1.73188  222.783  
320  565.103  114.092  195.895  37.007  2.03755  215.226  
330  553.789  112.091  191.017  38.77  2.17678  208.106  
340  542.903  110.827  185.242  41.6954  2.33655  200.568  
350  532.425  110.068  180.202  45.1276  2.71905  191.914  
360  522.338  108.71  176.495  48.4356  3.12341  182.739  
370  512.621  103.444  164.897  54.4486  3.52124  181.726  
380  503.258  103.532  159.052  55.0302  3.8189  176.685  
390  494.232  103.551  153.183  56.3228  3.95654  171.636  
400  485.525  101.068  148.198  57.9106  4.01996  167.938  
410  477.123  98.0497  145.175  58.1296  4.30777  163.56  
420  469.011  95.8214  142.914  58.5302  4.7551  157.81  
430  461.175  94.2291  141.521  60.1196  5.15805  150.55  
440  453.602  94.3519  140.423  61.2797  5.4569  142.236  
450  446.279  95.1764  138.117  61.9984  5.62076  135.15  
460  439.195  93.643  135.531  63.6158  5.53852  130.592  
470  432.338  90.6771  133.73  64.844  5.35764  126.962  
480  425.699  88.8601  131.988  64.3567  5.62535  122.052  
490  419.267  87.6422  130.265  63.9785  6.20866  115.719  
500  413.032  86.2849  129.662  64.9627  6.49932  108.551  
510  406.987  84.9167  129.407  66.2798  6.69542  101.914  
520  401.123  83.1892  128.389  67.4688  7.05267  96.6683  
530  395.431  81.6809  127.159  68.938  7.29393  90.9829  
540  389.906  80.9483  125.342  69.6926  7.31698  85.7488  
550  384.538  79.8627  122.863  68.9655  7.40034  83.1701  
560  379.323  78.1236  121.419  68.4977  7.71717  79.7125  
570  374.253  77.0636  121.381  69.009  8.01921  72.6905  
580  369.323  76.5955  121.595  69.2783  8.19691  65.2597  
590  364.526  75.4019  121.029  68.9869  8.20891  61.139  
600  359.859  73.2157  119.375  68.8791  7.91052  60.2659  
610  355.315  70.7795  118.168  69.3608  7.71016  58.3354  
620  350.889  68.4411  118.6  70.1162  7.803  53.6677  
630  346.578  66.24  119.01  70.6845  7.97575  49.042  
640  342.377  64.6851  118.43  70.299  8.38419  44.9663  
650  338.281  63.5652  118.168  69.3582  8.68649  40.5801  
660  334.287  62.535  118.332  69.3988  8.63155  35.654  
670  330.391  61.744  118.139  70.0982  8.81569  30.7054  
680  326.59  60.8989  117.516  70.3005  8.86433  27.6427  
690  322.88  59.9184  117.205  70.179  8.2864  24.8375  
700  319.258  58.9916  117.906  70.1019  8.29655  19.7693  
710  315.72  58.3592  118.499  69.9076  9.20515  14.6563  
720  312.264  58.1635  118.67  69.4454  9.54844  10.6727  
730  308.888  58.452  119.146  68.7152  9.19281  6.5282  
740  305.587  59.1822  119.247  68.4465  9.04829  1.90137  
750  302.361  59.8482  118.877  69.2628  9.18831  -3.56262  
