Tlab Total   Absorb Inelastic   SCX      DCX     Elastic
0  99.4759  98.1451  0.401085  0.91723  0.0124666  0  
10  171.885  62.1185  6.04986  7.95637  0.0522056  95.7088  
20  231.137  73.2881  8.66286  11.4356  0.0766955  137.673  
30  278.378  82.9265  11.3772  12.363  0.10932  171.41  
40  319.52  102.669  21.4574  19.3892  0.218377  175.442  
50  355.017  116.446  32.9781  27.3277  0.338013  177.852  
60  401.734  150.544  56.4392  38.4099  0.74981  155.591  
70  460.988  166.104  66.6502  41.8266  0.925258  185.482  
80  532.098  180.748  75.0381  43.8915  1.16281  231.212  
90  609.695  212.493  93.9164  47.9715  1.82221  253.353  
100  683.149  229.261  106.975  52.1894  2.12602  292.552  
110  741.595  245.788  119.236  55.4616  2.38875  318.73  
120  780.255  258.19  130.016  57.5104  2.66688  331.894  
130  800.805  273.454  138.816  59.7137  2.98038  325.692  
140  807.665  278.432  138.448  58.6532  2.86005  329.158  
150  805.168  281.401  138.969  57.7976  2.9133  323.878  
160  796.626  283.199  139.18  58.2087  3.25138  311.804  
170  784.33  280.906  139.174  58.4725  3.57504  300.682  
180  769.802  271.609  140.534  58.024  3.8043  294.926  
190  754.04  257.308  143.309  58.1458  4.12881  291.012  
200  737.693  240.52  146.062  58.4028  4.40026  288.359  
210  721.186  201.062  148.4  58.9283  4.48402  308.303  
220  704.792  182.177  150.429  61.1949  5.34848  305.545  
230  688.684  165.928  154.118  62.0627  6.24574  300.174  
240  672.973  154.901  156.289  61.5423  6.3031  293.935  
250  657.724  150.068  156.048  61.3645  6.03181  284.445  
260  642.972  145.824  155.441  62.0464  6.17323  273.78  
270  628.734  137.855  154.479  62.7187  6.67771  267.202  
280  615.013  130.18  154.327  62.5781  7.02274  260.993  
290  601.803  125.994  158.024  62.512  6.8241  248.342  
300  589.092  122.098  163.412  63.8048  6.53675  232.643  
310  576.865  117.176  165.835  65.2956  6.81117  220.591  
320  565.103  113.526  165.56  64.4001  7.22352  213.107  
330  553.789  111.591  164.351  61.8863  7.15263  207.384  
340  542.903  110.257  162.124  60.8366  6.95064  200.795  
350  532.425  109.328  160.337  61.2964  7.0134  192.078  
360  522.338  108.455  159.931  61.7841  7.07502  182.294  
370  512.621  103.725  155.343  61.1826  7.07283  181.305  
380  503.258  103.285  151.236  60.0224  7.27874  176.848  
390  494.232  102.745  145.782  60.0716  7.32281  172.76  
400  485.525  100.137  140.829  60.8528  7.23658  169.603  
410  477.123  97.3372  138.173  61.2745  7.36364  164.84  
420  469.011  95.2599  136.483  62.0978  7.77426  158.315  
430  461.175  93.6587  135.443  63.8263  8.19845  150.517  
440  453.602  93.8409  134.402  65.2388  8.52195  141.801  
450  446.279  94.455  132.142  65.8079  8.7196  134.725  
460  439.195  91.8081  129.769  66.7501  8.55935  130.874  
470  432.338  87.922  128.423  67.5311  8.15218  127.829  
480  425.699  86.6208  127.031  66.776  8.23081  123.295  
490  419.267  86.4285  125.265  66.0296  8.80673  117.28  
500  413.032  85.7059  124.738  66.7876  9.19069  109.91  
510  406.987  84.6024  124.832  68.1655  9.40204  102.739  
520  401.123  82.8519  124.09  69.3665  9.64437  97.0017  
530  395.431  81.3351  122.987  70.7711  9.80159  91.0931  
540  389.906  80.6298  121.295  71.6008  9.87338  85.7875  
550  384.538  79.5311  119.036  70.8934  9.92863  83.083  
560  379.323  77.944  117.873  70.3606  9.99815  79.4911  
570  374.253  77.0319  118.015  70.9627  10.1219  72.3812  
580  369.323  76.3716  118.193  71.2909  10.3551  65.2661  
590  364.526  74.877  117.592  70.7298  10.4657  61.5057  
600  359.859  72.8011  116.049  70.3001  10.1173  60.3444  
610  355.315  70.6507  115.132  70.5962  9.66837  58.1151  
620  350.889  68.1098  115.99  71.103  9.55227  53.7377  
630  346.578  65.5914  116.589  71.4356  9.74758  49.3545  
640  342.377  64.1701  115.855  70.9983  10.2785  45.1282  
650  338.281  63.212  115.486  70.2289  10.6395  40.7052  
660  334.287  62.0316  115.713  70.4856  10.5632  35.9599  
670  330.391  61.0683  115.54  71.1696  10.667  30.9002  
680  326.59  60.1789  114.881  71.3044  10.5288  27.6204  
690  322.88  59.2216  114.641  71.1871  9.72362  25.0212  
700  319.258  58.5062  115.504  71.0731  9.64542  20.1191  
710  315.72  58.0424  116.09  70.9592  10.6364  14.8771  
720  312.264  57.6971  116.119  70.6351  11.0773  10.7505  
730  308.888  57.9026  116.587  69.8607  10.6488  6.67151  
740  305.587  58.8218  116.682  69.4805  10.3495  2.58584  
750  302.361  59.6129  116.197  70.3034  10.5469  -2.64804  
